origin_date,target,target_end_date,horizon,location,team_id,model_id,metric,value_absolute,value_relative,n_models,rank,rank_score
2023-12-20,ILI incidence,2023-12-17,1,SI,ECDC,FluForARIMA,WIS,3.78476150982356,1.301620887133005,7,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,SI,ECDC,norrsken_blue,WIS,1224.1351245153,-7.03572382015683,7,7,0.0
2023-12-20,ILI incidence,2023-12-17,1,SI,ECDC,norrsken_green,WIS,997.722035027249,-6.740670845751742,7,6,0.18553121820723786
2023-12-20,ILI incidence,2023-12-17,1,SI,ISI,FluABCaster,WIS,5.72542755120321,0.7044398495650955,7,2,0.9984097468233629
2023-12-20,ILI incidence,2023-12-17,1,SI,ISI,GenLogModel,WIS,7.51000502484463,0.3130094082565864,7,4,0.9969473983636581
2023-12-20,ILI incidence,2023-12-17,1,SI,respicast,hubEnsemble,WIS,5.80278863880871,0.6850769002643543,7,3,0.9983463543010588
2023-12-20,ILI incidence,2023-12-17,1,SI,respicast,quantileBaseline,WIS,9.32965207982936,0.0,7,5,0.9954563125983344
2023-12-20,ILI incidence,2023-12-24,2,AT,ECDC,FluForARIMA,WIS,433.986126087638,0.14989860674635738,7,4,0.6376432581811732
2023-12-20,ILI incidence,2023-12-24,2,AT,ECDC,norrsken_blue,WIS,641.979937527101,-0.414980683216498,7,6,0.3263612686432274
2023-12-20,ILI incidence,2023-12-24,2,AT,ECDC,norrsken_green,WIS,860.049490063961,-0.8368721503327498,7,7,0.0
2023-12-20,ILI incidence,2023-12-24,2,AT,ISI,FluABCaster,WIS,191.864955044121,1.3274563081000197,7,1,1.0
2023-12-20,ILI incidence,2023-12-24,2,AT,ISI,GenLogModel,WIS,398.784237346972,0.2719391434801928,7,3,0.6903261427672714
2023-12-20,ILI incidence,2023-12-24,2,AT,respicast,hubEnsemble,WIS,331.641755436864,0.5379218681236864,7,2,0.790811081270247
2023-12-20,ILI incidence,2023-12-24,2,AT,respicast,quantileBaseline,WIS,481.503915307817,0.0,7,5,0.5665284886381036
2023-12-20,ILI incidence,2023-12-24,2,BE,ECDC,FluForARIMA,WIS,128.898389064805,0.3715146940642365,8,4,0.9827242731971241
2023-12-20,ILI incidence,2023-12-24,2,BE,ECDC,norrsken_blue,WIS,2406.66987248319,-3.8512174255424747,8,7,0.28574334975425125
2023-12-20,ILI incidence,2023-12-24,2,BE,ECDC,norrsken_green,WIS,3340.49464695713,-4.324240914373841,8,8,0.0
2023-12-20,ILI incidence,2023-12-24,2,BE,ISI,FluABCaster,WIS,72.4403763081004,1.2028829816570425,8,1,1.0
2023-12-20,ILI incidence,2023-12-24,2,BE,ISI,GenLogModel,WIS,156.067791173046,0.09557609875178909,8,5,0.9744106407240486
2023-12-20,ILI incidence,2023-12-24,2,BE,QMUL,SEIR,WIS,93.9914826086956,0.8271469948915016,8,2,0.9934055237410989
2023-12-20,ILI incidence,2023-12-24,2,BE,respicast,hubEnsemble,WIS,102.372507275217,0.7039206041718069,8,3,0.9908409932980787
2023-12-20,ILI incidence,2023-12-24,2,BE,respicast,quantileBaseline,WIS,166.757185452459,0.0,8,6,0.9711397665603554
2023-12-20,ILI incidence,2023-12-24,2,CH,respicast,quantileBaseline,WIS,8.48036113399268,0.0,1,1,0.0
2023-12-20,ILI incidence,2023-12-24,2,CZ,ECDC,FluForARIMA,WIS,4.68449274192993,-0.649191278399622,8,3,0.9998401669868897
2023-12-20,ILI incidence,2023-12-24,2,CZ,ECDC,norrsken_blue,WIS,16350.624758701,-12.41835658542517,8,7,0.09673913753836351
2023-12-20,ILI incidence,2023-12-24,2,CZ,ECDC,norrsken_green,WIS,18101.5829704839,-12.565126688628517,8,8,0.0
2023-12-20,ILI incidence,2023-12-24,2,CZ,ISI,FluABCaster,WIS,11.4757136433313,-1.9418104121902058,8,5,0.9994649570884392
2023-12-20,ILI incidence,2023-12-24,2,CZ,ISI,GenLogModel,WIS,1.79154854229163,0.7374944222666456,8,1,1.0
2023-12-20,ILI incidence,2023-12-24,2,CZ,QMUL,SEIR,WIS,13.390352173913,-2.1644204433568386,8,6,0.9993591747351542
2023-12-20,ILI incidence,2023-12-24,2,CZ,respicast,hubEnsemble,WIS,6.00881362476459,-1.008378618130884,8,4,0.9997669992441262
2023-12-20,ILI incidence,2023-12-24,2,CZ,respicast,quantileBaseline,WIS,2.98700894167926,0.0,8,2,0.9999339517030048
2023-12-20,ILI incidence,2023-12-24,2,DK,ECDC,FluForARIMA,WIS,14.5292184295131,0.7084314098038731,8,1,1.0
2023-12-20,ILI incidence,2023-12-24,2,DK,ECDC,norrsken_blue,WIS,2996.36689820631,-6.979681971119725,8,7,0.023911348296841887
2023-12-20,ILI incidence,2023-12-24,2,DK,ECDC,norrsken_green,WIS,3069.41329537667,-7.014430599074116,8,8,0.0
2023-12-20,ILI incidence,2023-12-24,2,DK,ISI,FluABCaster,WIS,131.148220918615,-2.465737823907544,8,6,0.9618253918801256
2023-12-20,ILI incidence,2023-12-24,2,DK,ISI,GenLogModel,WIS,63.1566666567982,-1.4115465213194487,8,3,0.9840820643263557
2023-12-20,ILI incidence,2023-12-24,2,DK,QMUL,SEIR,WIS,122.294565217391,-2.364899878722753,8,5,0.9647235888258086
2023-12-20,ILI incidence,2023-12-24,2,DK,respicast,hubEnsemble,WIS,83.0502801434255,-1.8065965267201094,8,4,0.9775699961150776
2023-12-20,ILI incidence,2023-12-24,2,DK,respicast,quantileBaseline,WIS,23.7411284164752,0.0,8,2,0.9969845304257281
2023-12-20,ILI incidence,2023-12-24,2,EE,ECDC,FluForARIMA,WIS,20.5016249653139,-0.5903222742335503,8,2,0.9878029275308055
2023-12-20,ILI incidence,2023-12-24,2,EE,ECDC,norrsken_blue,WIS,578.060544816995,-5.4077327118030105,8,8,0.0
2023-12-20,ILI incidence,2023-12-24,2,EE,ECDC,norrsken_green,WIS,411.849338848433,-4.91862877911967,8,7,0.29446917625826274
2023-12-20,ILI incidence,2023-12-24,2,EE,ISI,FluABCaster,WIS,146.62839700584,-3.4286766385946685,8,6,0.764349602284418
2023-12-20,ILI incidence,2023-12-24,2,EE,ISI,GenLogModel,WIS,26.6007230112712,-0.9660494704101559,8,3,0.9769974203627081
2023-12-20,ILI incidence,2023-12-24,2,EE,QMUL,SEIR,WIS,112.754843478261,-3.0497015133700285,8,5,0.8243619061846316
2023-12-20,ILI incidence,2023-12-24,2,EE,respicast,hubEnsemble,WIS,64.6801481445225,-2.2479069946921153,8,4,0.9095337563694534
2023-12-20,ILI incidence,2023-12-24,2,EE,respicast,quantileBaseline,WIS,13.6170669611419,0.0,8,1,1.0
2023-12-20,ILI incidence,2023-12-24,2,FI,ECDC,FluForARIMA,WIS,70.6943942795938,0.12151077393569329,3,1,1.0
2023-12-20,ILI incidence,2023-12-24,2,FI,respicast,hubEnsemble,WIS,70.6943942795938,0.12151077393569329,3,1,1.0
2023-12-20,ILI incidence,2023-12-24,2,FI,respicast,quantileBaseline,WIS,76.9065563718141,0.0,3,3,0.0
2023-12-20,ILI incidence,2023-12-24,2,FR,ECDC,FluForARIMA,WIS,38.9667318451384,-1.3486569028125046,8,2,0.9368828947463366
2023-12-20,ILI incidence,2023-12-24,2,FR,ECDC,norrsken_blue,WIS,329.43525883408,-4.42833703276543,8,7,0.1622098434993101
2023-12-20,ILI incidence,2023-12-24,2,FR,ECDC,norrsken_green,WIS,390.256858641257,-4.672766047846293,8,8,0.0
